modelo,barrio,comercios_barrio,cids_barrio,almacenes_barrio,paquetes,comercios_seleccionados,semilla,total_kms_walk,total_hours_walk,total_kms_drive,total_hours_drive,distance_cost_van,distance_cost_ona,time_cost_van,time_cost_ona,total_cost
M2,CAMI REAL,35,5,37,50,14,3,5.791,1.2464,1.914,0.0822,0.3522,0.3185,2.0679,17.4589,20.1975
M1,CAMI REAL,35,5,37,50,17,4,3.234,0.6892,1.199,0.0783,0.2206,0.0,19.3103,0.0,19.5309
M2,CAMI REAL,35,5,37,50,17,4,7.522,1.6289,0.3357,0.0302,0.0618,0.4137,0.7604,22.8168,24.0527
M1,CAMI REAL,35,5,37,50,14,5,5.205,1.0436,9.022,0.2508,1.66,0.0,32.5684,0.0,34.2284
M2,CAMI REAL,35,5,37,50,14,5,8.537,1.7716,8.2313,0.1736,1.5146,0.4695,4.3683,24.8164,31.1688
M1,CAMI REAL,35,5,37,100,25,1,6.859,1.4161,14.561,0.8028,2.6792,0.0,55.8267,0.0,58.5059
M2,CAMI REAL,35,5,37,100,25,1,11.206,2.3431,13.8064,0.4543,2.5404,0.6163,11.4291,32.8205,47.4063
M1,CAMI REAL,35,5,37,100,21,2,5.469,1.1675,1.493,0.0869,0.2747,0.0,31.5611,0.0,31.8358
M2,CAMI REAL,35,5,37,100,21,2,11.879,2.4961,0.6197,0.0414,0.114,0.6533,1.0413,34.9646,36.7732
M1,CAMI REAL,35,5,37,100,24,3,7.007,1.4464,1.499,0.0753,0.2758,0.0,38.2847,0.0,38.5605
M2,CAMI REAL,35,5,37,100,24,3,14.574,3.037,0.2726,0.0289,0.0502,0.8016,0.7274,42.5403,44.1195
M1,CAMI REAL,35,5,37,100,23,4,7.36,1.5356,9.039,0.2528,1.6632,0.0,44.9945,0.0,46.6576
M2,CAMI REAL,35,5,37,100,23,4,17.937,3.8725,8.2664,0.1842,1.521,0.9865,4.6345,54.2443,61.3863
M1,CAMI REAL,35,5,37,100,24,5,7.291,1.4792,1.488,0.158,0.2738,0.0,41.1932,0.0,41.467
M2,CAMI REAL,35,5,37,100,24,5,12.116,2.5397,0.5895,0.058,0.1085,0.6664,1.4585,35.5751,37.8085
M1,CAMPANAR,158,19,74,50,19,1,5.531,1.1969,6.5,0.227,1.196,0.0,35.8249,0.0,37.0209
M2,CAMPANAR,158,19,74,50,19,1,9.523,1.9567,1.0992,0.0399,0.2022,0.5238,1.0044,27.408,29.1384
M1,CAMPANAR,158,19,74,50,16,2,4.906,1.0325,4.306,0.1908,0.7923,0.0,30.7791,0.0,31.5714
M2,CAMPANAR,158,19,74,50,16,2,5.711,1.2172,2.0295,0.0632,0.3734,0.3141,1.5909,17.0502,19.3286
M1,CAMPANAR,158,19,74,50,19,3,5.307,1.1286,7.276,0.2328,1.3388,0.0,34.2532,0.0,35.592
M2,CAMPANAR,158,19,74,50,19,3,8.723,1.8225,0.6397,0.0233,0.1177,0.4798,0.5868,25.5287,26.7129
M1,CAMPANAR,158,19,74,50,17,4,4.194,0.8636,2.433,0.125,0.4477,0.0,24.8736,0.0,25.3213
M2,CAMPANAR,158,19,74,50,17,4,5.336,1.1239,0.4919,0.0204,0.0905,0.2935,0.5122,15.7428,16.639
M1,CAMPANAR,158,19,74,50,18,5,5.636,1.1794,7.149,0.2239,1.3154,0.0,35.3074,0.0,36.6229
M2,CAMPANAR,158,19,74,50,18,5,6.491,1.3975,2.0963,0.0652,0.3857,0.357,1.6412,19.5757,21.9597
M1,CAMPANAR,158,19,74,100,36,1,9.467,2.0139,7.408,0.2461,1.3631,0.0,56.8616,0.0,58.2247
M2,CAMPANAR,158,19,74,100,36,1,13.751,2.8211,1.3038,0.0395,0.2399,0.7563,0.9944,39.5168,41.5074
M1,CAMPANAR,158,19,74,100,31,2,7.471,1.5728,6.907,0.2195,1.2709,0.0,45.0926,0.0,46.3635
M2,CAMPANAR,158,19,74,100,31,2,11.196,2.3647,0.9915,0.0389,0.1824,0.6158,0.9786,33.124,34.9008
M1,CAMPANAR,158,19,74,100,35,3,9.163,1.9392,8.336,0.2653,1.5338,0.0,55.4635,0.0,56.9974
M2,CAMPANAR,158,19,74,100,35,3,12.375,2.5686,1.0656,0.0408,0.1961,0.6806,1.027,35.9797,37.8833
M1,CAMPANAR,158,19,74,100,30,4,7.205,1.5197,6.202,0.222,1.1412,0.0,43.8203,0.0,44.9615
M2,CAMPANAR,158,19,74,100,30,4,9.739,2.0506,0.7052,0.0281,0.1298,0.5356,0.7061,28.7233,30.0948
M1,CAMPANAR,158,19,74,100,33,5,8.42,1.7675,8.591,0.2706,1.5807,0.0,51.2778,0.0,52.8585
M2,CAMPANAR,158,19,74,100,33,5,13.196,2.7756,2.0829,0.0666,0.3832,0.7258,1.6745,38.8788,41.6623
M1,CAMPANAR,158,19,74,150,48,1,10.726,2.3064,6.32,0.2664,1.1629,0.0,64.7316,0.0,65.8945
M2,CAMPANAR,158,19,74,150,48,1,14.565,3.0278,1.0977,0.0392,0.202,0.8011,0.9871,42.4114,44.4016
M1,CAMPANAR,158,19,74,150,42,2,10.394,2.2025,6.739,0.2081,1.24,0.0,60.6503,0.0,61.8903
M2,CAMPANAR,158,19,74,150,42,2,14.498,3.0369,0.6785,0.0244,0.1248,0.7974,0.6134,42.5398,44.0754
M1,CAMPANAR,158,19,74,150,46,3,12.244,2.5978,7.786,0.2578,1.4326,0.0,71.8461,0.0,73.2787
M2,CAMPANAR,158,19,74,150,46,3,17.471,3.6378,0.9936,0.0363,0.1828,0.9609,0.9139,50.9563,53.0139
M1,CAMPANAR,158,19,74,150,43,4,11.015,2.3569,7.689,0.2417,1.4148,0.0,65.3808,0.0,66.7956
M2,CAMPANAR,158,19,74,150,43,4,14.114,2.9814,0.489,0.0181,0.09,0.7763,0.4563,41.762,43.0845
M1,CAMPANAR,158,19,74,150,45,5,11.316,2.3872,7.976,0.2956,1.4676,0.0,67.4988,0.0,68.9664
M2,CAMPANAR,158,19,74,150,45,5,17.592,3.7161,1.257,0.0392,0.2313,0.9676,0.9859,52.0533,54.238
M1,CAMPANAR,158,19,74,200,59,1,15.079,3.2122,8.091,0.2567,1.4887,0.0,87.2779,0.0,88.7667
M2,CAMPANAR,158,19,74,200,59,1,17.434,3.5625,0.9469,0.0358,0.1742,0.9589,0.8998,49.902,51.9349
M1,CAMPANAR,158,19,74,200,58,2,12.561,2.665,5.134,0.235,0.9447,0.0,72.9644,0.0,73.9091
M2,CAMPANAR,158,19,74,200,58,2,16.284,3.4422,1.1552,0.0397,0.2126,0.8956,0.9999,48.2164,50.3245
M1,CAMPANAR,158,19,74,200,54,3,11.864,2.5167,7.575,0.2744,1.3938,0.0,70.2245,0.0,71.6183
M2,CAMPANAR,158,19,74,200,54,3,19.271,4.0047,0.763,0.0288,0.1404,1.0599,0.7237,56.0963,58.0203
M1,CAMPANAR,158,19,74,200,59,4,14.613,3.1122,6.957,0.2758,1.2801,0.0,85.2433,0.0,86.5234
M2,CAMPANAR,158,19,74,200,59,4,18.133,3.8028,1.7788,0.064,0.3273,0.9973,1.6105,53.2673,56.2023
M1,CAMPANAR,158,19,74,200,59,5,14.794,3.1594,8.425,0.31,1.5502,0.0,87.2914,0.0,88.8416
M2,CAMPANAR,158,19,74,200,59,5,23.079,4.8711,1.257,0.0392,0.2313,1.2693,0.9859,68.2324,70.7189
M1,CAMPANAR,158,19,74,250,71,1,15.289,3.2728,6.027,0.2667,1.109,0.0,89.0534,0.0,90.1624
M2,CAMPANAR,158,19,74,250,71,1,21.188,4.3186,1.0878,0.0388,0.2002,1.1653,0.9765,60.4933,62.8353
M1,CAMPANAR,158,19,74,250,70,2,14.839,3.158,8.082,0.2555,1.4871,0.0,85.8858,0.0,87.3728
M2,CAMPANAR,158,19,74,250,70,2,20.271,4.2892,1.0119,0.0395,0.1862,1.1149,0.9927,60.0803,62.3741
M1,CAMPANAR,158,19,74,250,65,3,18.612,3.9625,8.546,0.275,1.5725,0.0,106.6159,0.0,108.1884
M2,CAMPANAR,158,19,74,250,65,3,22.298,4.6397,0.9236,0.0372,0.1699,1.2264,0.9363,64.9911,67.3237
M1,CAMPANAR,158,19,74,250,65,4,16.677,3.5394,7.371,0.2653,1.3563,0.0,95.7263,0.0,97.0825
M2,CAMPANAR,158,19,74,250,65,4,21.695,4.5392,1.2755,0.0414,0.2347,1.1932,1.0421,63.5821,66.0522
M1,CAMPANAR,158,19,74,250,70,5,14.652,3.11,9.66,0.3133,1.7774,0.0,86.1311,0.0,87.9085
M2,CAMPANAR,158,19,74,250,70,5,24.637,5.2159,2.1176,0.0661,0.3896,1.355,1.6618,73.061,76.4675
M1,CAMPANAR,158,19,74,300,76,1,16.783,3.5956,8.476,0.277,1.5596,0.0,97.4334,0.0,98.9929
M2,CAMPANAR,158,19,74,300,76,1,22.194,4.5683,1.9741,0.0628,0.3632,1.2207,1.5802,63.9909,67.1551
M1,CAMPANAR,158,19,74,300,77,2,16.625,3.5239,6.115,0.2711,1.1252,0.0,95.4826,0.0,96.6078
M2,CAMPANAR,158,19,74,300,77,2,22.914,4.8878,1.1465,0.0394,0.211,1.2603,0.9902,68.4656,70.9271
M1,CAMPANAR,158,19,74,300,73,3,20.777,4.4244,6.718,0.2967,1.2361,0.0,118.7829,0.0,120.019
M2,CAMPANAR,158,19,74,300,73,3,26.388,5.4753,1.3519,0.0472,0.2487,1.4513,1.1882,76.6948,79.583
M1,CAMPANAR,158,19,74,300,75,4,19.184,4.0492,6.355,0.2753,1.1693,0.0,108.8032,0.0,109.9725
M2,CAMPANAR,158,19,74,300,75,4,25.006,5.3072,2.1001,0.0752,0.3864,1.3753,1.8927,74.3404,77.9948
M1,CAMPANAR,158,19,74,300,81,5,19.764,4.2036,8.369,0.2872,1.5399,0.0,112.9894,0.0,114.5293
M2,CAMPANAR,158,19,74,300,81,5,28.175,5.9447,2.1062,0.0636,0.3875,1.5496,1.5998,83.2702,86.8071
M1,CAMPANAR,158,19,74,350,91,1,20.673,4.4044,6.408,0.2794,1.1791,0.0,117.8469,0.0,119.026
M2,CAMPANAR,158,19,74,350,91,1,25.704,5.3172,1.0878,0.0388,0.2002,1.4137,0.9765,74.4811,77.0715
M1,CAMPANAR,158,19,74,350,85,2,19.25,4.0864,8.396,0.2667,1.5449,0.0,109.5227,0.0,111.0676
M2,CAMPANAR,158,19,74,350,85,2,26.909,5.7058,0.9664,0.0381,0.1778,1.48,0.9576,79.9247,82.5401
M1,CAMPANAR,158,19,74,350,83,3,23.068,4.903,7.737,0.2672,1.4236,0.0,130.0839,0.0,131.5075
M2,CAMPANAR,158,19,74,350,83,3,30.365,6.3044,1.3719,0.0407,0.2524,1.6701,1.0242,88.3093,91.2561
M1,CAMPANAR,158,19,74,350,82,4,20.639,4.3672,7.329,0.2758,1.3485,0.0,116.8196,0.0,118.1681
M2,CAMPANAR,158,19,74,350,82,4,27.029,5.7189,1.9981,0.0642,0.3677,1.4866,1.6162,80.1073,83.5777
M1,CAMPANAR,158,19,74,350,91,5,22.145,4.6809,7.614,0.3142,1.401,0.0,125.6746,0.0,127.0756
M2,CAMPANAR,158,19,74,350,91,5,31.466,6.6056,2.2144,0.075,0.4075,1.7306,1.8862,92.5275,96.5517
M1,CAMPANAR,158,19,74,400,97,1,24.108,5.1658,6.555,0.2881,1.2061,0.0,137.2201,0.0,138.4262
M2,CAMPANAR,158,19,74,400,97,1,29.753,6.1378,1.1215,0.0403,0.2063,1.6364,1.0143,85.9752,88.8323
M1,CAMPANAR,158,19,74,400,95,2,22.355,4.7344,8.443,0.2844,1.5535,0.0,126.2738,0.0,127.8274
M2,CAMPANAR,158,19,74,400,95,2,31.121,6.61,1.0056,0.0363,0.185,1.7117,0.9135,92.5896,95.3998
M1,CAMPANAR,158,19,74,400,94,3,23.876,5.097,7.576,0.2756,1.394,0.0,135.1721,0.0,136.5661
M2,CAMPANAR,158,19,74,400,94,3,31.207,6.4753,0.9879,0.0359,0.1818,1.7164,0.903,90.7025,93.5037
M1,CAMPANAR,158,19,74,400,96,4,23.926,5.0745,6.209,0.2758,1.1425,0.0,134.6131,0.0,135.7556
M2,CAMPANAR,158,19,74,400,96,4,31.828,6.7475,1.6372,0.0596,0.3013,1.7505,1.4994,94.5154,98.0665
M1,CAMPANAR,158,19,74,400,95,5,20.192,4.2806,7.581,0.2697,1.3949,0.0,114.4851,0.0,115.88
M2,CAMPANAR,158,19,74,400,95,5,35.401,7.4416,1.8922,0.0638,0.3482,1.9471,1.604,104.2387,108.1379
M1,CAMPANAR,158,19,74,450,103,1,21.628,4.5972,6.935,0.2772,1.276,0.0,122.6416,0.0,123.9176
M2,CAMPANAR,158,19,74,450,103,1,31.238,6.4256,1.528,0.055,0.2812,1.7181,1.3835,90.0061,93.3889
M1,CAMPANAR,158,19,74,450,101,2,20.971,4.4925,6.61,0.2958,1.2162,0.0,120.4736,0.0,121.6899
M2,CAMPANAR,158,19,74,450,101,2,21.879,4.6911,1.2081,0.0414,0.2223,1.2033,1.0404,65.7108,68.1768
M1,CAMPANAR,158,19,74,450,102,3,27.229,5.8164,9.035,0.2872,1.6624,0.0,153.5666,0.0,155.229
M2,CAMPANAR,158,19,74,450,102,3,34.444,7.1509,0.939,0.0374,0.1728,1.8944,0.9412,100.1658,103.1742
M1,CAMPANAR,158,19,74,450,107,4,25.891,5.4987,7.324,0.2936,1.3476,0.0,145.7334,0.0,147.081
M2,CAMPANAR,158,19,74,450,107,4,34.194,7.2631,1.9695,0.0668,0.3624,1.8807,1.681,101.7376,105.6617
M1,CAMPANAR,158,19,74,450,104,5,22.122,4.6797,7.405,0.2744,1.3625,0.0,124.6468,0.0,126.0094
M2,CAMPANAR,158,19,74,450,104,5,38.922,8.1605,1.7163,0.058,0.3158,2.1407,1.4604,114.3087,118.2256
M1,CASTELLAR-L'OLIVERAL,43,5,252,50,16,1,6.073,1.3014,7.937,0.2533,1.4604,0.0,39.1167,0.0,40.5771
M2,CASTELLAR-L'OLIVERAL,43,5,252,50,16,1,8.232,1.7586,6.8964,0.1456,1.2689,0.4528,3.6627,24.6336,30.0179
M1,CASTELLAR-L'OLIVERAL,43,5,252,50,14,2,4.799,1.0394,3.232,0.3992,0.5947,0.0,36.1956,0.0,36.7903
M2,CASTELLAR-L'OLIVERAL,43,5,252,50,14,2,5.462,1.1247,2.399,0.1166,0.4414,0.3004,2.9344,15.7547,19.4309
M1,CASTELLAR-L'OLIVERAL,43,5,252,50,14,3,4.95,1.0747,3.462,0.3881,0.637,0.0,36.8028,0.0,37.4398
M2,CASTELLAR-L'OLIVERAL,43,5,252,50,14,3,5.027,1.0694,2.2759,0.1136,0.4188,0.2765,2.8583,14.9803,18.5339
M1,CASTELLAR-L'OLIVERAL,43,5,252,50,16,4,5.348,1.1581,2.429,0.1155,0.4469,0.0,32.0442,0.0,32.4911
M2,CASTELLAR-L'OLIVERAL,43,5,252,50,16,4,4.837,1.0411,1.067,0.0416,0.1963,0.266,1.0462,14.5834,16.092
M1,CASTELLAR-L'OLIVERAL,43,5,252,50,15,5,5.441,1.1653,3.366,0.1622,0.6193,0.0,33.3999,0.0,34.0192
M2,CASTELLAR-L'OLIVERAL,43,5,252,50,15,5,5.828,1.1928,1.4078,0.0506,0.259,0.3205,1.2735,16.7077,18.5608
M1,CASTELLAR-L'OLIVERAL,43,5,252,100,27,1,10.319,2.2003,3.597,0.4014,0.6618,0.0,65.4579,0.0,66.1198
M2,CASTELLAR-L'OLIVERAL,43,5,252,100,27,1,11.223,2.3692,2.3534,0.1185,0.433,0.6173,2.9817,33.1859,37.2179
M1,CASTELLAR-L'OLIVERAL,43,5,252,100,23,2,8.282,1.8158,3.752,0.3053,0.6904,0.0,53.3669,0.0,54.0572
M2,CASTELLAR-L'OLIVERAL,43,5,252,100,23,2,9.568,1.9908,2.6112,0.0646,0.4805,0.5262,1.6261,27.8866,30.5194
M1,CASTELLAR-L'OLIVERAL,43,5,252,100,26,3,6.669,1.448,2.703,0.3328,0.4974,0.0,44.8053,0.0,45.3027
M2,CASTELLAR-L'OLIVERAL,43,5,252,100,26,3,9.585,1.9975,1.9893,0.0987,0.366,0.5272,2.4837,27.9802,31.3571
M1,CASTELLAR-L'OLIVERAL,43,5,252,100,27,4,8.867,1.912,3.502,0.3947,0.6444,0.0,58.0357,0.0,58.6801
M2,CASTELLAR-L'OLIVERAL,43,5,252,100,27,4,7.357,1.5995,1.8483,0.0999,0.3401,0.4046,2.5125,22.4043,25.6615
M1,CASTELLAR-L'OLIVERAL,43,5,252,100,27,5,8.8,1.8767,3.462,0.3881,0.637,0.0,56.9803,0.0,57.6173
M2,CASTELLAR-L'OLIVERAL,43,5,252,100,27,5,8.995,1.8622,2.4238,0.1205,0.446,0.4947,3.033,26.085,30.0587
M1,CIUTAT FALLERA,28,2,38,50,13,1,8.56,1.8044,2.663,0.0911,0.49,0.0,47.6925,0.0,48.1824
M2,CIUTAT FALLERA,28,2,38,50,13,1,8.299,1.7711,1.587,0.057,0.292,0.4564,1.4336,24.8087,26.9907
M1,CIUTAT FALLERA,28,2,38,50,13,2,8.158,1.7561,3.567,0.0922,0.6563,0.0,46.5045,0.0,47.1608
M2,CIUTAT FALLERA,28,2,38,50,13,2,6.711,1.4275,0.5381,0.0181,0.099,0.3691,0.4562,19.9957,20.92
M1,CIUTAT FALLERA,28,2,38,50,12,3,9.427,2.0484,2.486,0.0797,0.4574,0.0,53.5422,0.0,53.9996
M2,CIUTAT FALLERA,28,2,38,50,12,3,6.482,1.4031,1.4552,0.0476,0.2678,0.3565,1.198,19.6535,21.4757
M1,CIUTAT FALLERA,28,2,38,50,12,4,7.682,1.6619,2.715,0.1225,0.4996,0.0,44.8959,0.0,45.3955
M2,CIUTAT FALLERA,28,2,38,50,12,4,7.618,1.6264,1.1745,0.0463,0.2161,0.419,1.1645,22.7816,24.5811
M1,CIUTAT FALLERA,28,2,38,50,16,5,7.994,1.7108,3.567,0.0922,0.6563,0.0,45.3647,0.0,46.0211
M2,CIUTAT FALLERA,28,2,38,50,16,5,7.897,1.6556,0.6087,0.0205,0.112,0.4343,0.5148,23.1904,24.2515
M1,CIUTAT JARDI,85,9,12,50,16,1,2.905,0.6144,3.007,0.1158,0.5533,0.0,18.3739,0.0,18.9272
M2,CIUTAT JARDI,85,9,12,50,16,1,3.709,0.7653,0.1718,0.0079,0.0316,0.204,0.1993,10.7197,11.1546
M1,CIUTAT JARDI,85,9,12,50,15,2,3.942,0.8197,4.405,0.1639,0.8105,0.0,24.7474,0.0,25.5579
M2,CIUTAT JARDI,85,9,12,50,15,2,6.23,1.277,0.11,0.0042,0.0202,0.3426,0.1066,17.8871,18.3566
M1,CIUTAT JARDI,85,9,12,50,16,3,4.012,0.8389,4.243,0.1692,0.7807,0.0,25.3625,0.0,26.1432
M2,CIUTAT JARDI,85,9,12,50,16,3,4.924,1.0081,0.6153,0.0234,0.1132,0.2708,0.5896,14.1203,15.0939
M1,CIUTAT JARDI,85,9,12,50,20,4,5.189,1.0858,5.677,0.205,1.0446,0.0,32.4774,0.0,33.5219
M2,CIUTAT JARDI,85,9,12,50,20,4,5.609,1.1483,0.614,0.0179,0.113,0.3085,0.4511,16.0853,16.9578
M1,CIUTAT JARDI,85,9,12,50,17,5,4.208,0.8739,4.403,0.1892,0.8102,0.0,26.7468,0.0,27.5569
M2,CIUTAT JARDI,85,9,12,50,17,5,6.153,1.2678,0.3163,0.0109,0.0582,0.3384,0.2731,17.7585,18.4281
M1,CIUTAT JARDI,85,9,12,100,30,1,6.035,1.2758,4.274,0.1767,0.7864,0.0,36.5449,0.0,37.3313
M2,CIUTAT JARDI,85,9,12,100,30,1,7.429,1.5453,0.2898,0.0133,0.0533,0.4086,0.3339,21.6453,22.4411
M1,CIUTAT JARDI,85,9,12,100,30,2,7.062,1.4767,4.567,0.1642,0.8403,0.0,41.2842,0.0,42.1245
M2,CIUTAT JARDI,85,9,12,100,30,2,8.333,1.7097,0.7985,0.0212,0.1469,0.4583,0.5335,23.9489,25.0876
M1,CIUTAT JARDI,85,9,12,100,35,3,7.996,1.6711,6.352,0.23,1.1688,0.0,47.8325,0.0,49.0013
M2,CIUTAT JARDI,85,9,12,100,35,3,9.429,1.968,0.8872,0.0279,0.1632,0.5186,0.7023,27.5675,28.9516
M1,CIUTAT JARDI,85,9,12,100,34,4,8.017,1.7047,6.11,0.2014,1.1242,0.0,47.9579,0.0,49.0821
M2,CIUTAT JARDI,85,9,12,100,34,4,10.045,2.0808,0.8354,0.0223,0.1537,0.5525,0.5622,29.1473,30.4157
M1,CIUTAT JARDI,85,9,12,100,28,5,6.45,1.3578,5.056,0.1689,0.9303,0.0,38.4105,0.0,39.3408
M2,CIUTAT JARDI,85,9,12,100,28,5,9.403,1.9325,0.9461,0.0271,0.1741,0.5172,0.6819,27.0697,28.4429
M1,CIUTAT JARDI,85,9,12,150,44,1,8.774,1.842,4.573,0.1631,0.8414,0.0,50.4462,0.0,51.2877
M2,CIUTAT JARDI,85,9,12,150,44,1,9.78,2.0555,0.5887,0.0211,0.1083,0.5379,0.5305,28.7929,29.9696
M1,CIUTAT JARDI,85,9,12,150,40,2,9.261,1.9264,4.545,0.1633,0.8363,0.0,52.5777,0.0,53.414
M2,CIUTAT JARDI,85,9,12,150,40,2,10.705,2.1911,0.7769,0.0207,0.1429,0.5888,0.5215,30.6918,31.9451
M1,CIUTAT JARDI,85,9,12,150,45,3,9.79,2.03,6.108,0.2011,1.1239,0.0,56.1349,0.0,57.2588
M2,CIUTAT JARDI,85,9,12,150,45,3,12.563,2.61,0.6429,0.0223,0.1183,0.691,0.5604,36.5596,37.9293
M1,CIUTAT JARDI,85,9,12,150,43,4,9.785,2.0695,6.011,0.2205,1.106,0.0,57.6168,0.0,58.7228
M2,CIUTAT JARDI,85,9,12,150,43,4,13.342,2.7406,0.7364,0.0207,0.1355,0.7338,0.5198,38.3883,39.7773
M1,CIUTAT JARDI,85,9,12,150,39,5,7.851,1.6792,5.653,0.1992,1.0402,0.0,47.2601,0.0,48.3003
M2,CIUTAT JARDI,85,9,12,150,39,5,11.316,2.3417,0.7172,0.0296,0.132,0.6224,0.744,32.8009,34.2992
M1,CIUTAT JARDI,85,9,12,200,53,1,10.804,2.2792,4.225,0.1845,0.7774,0.0,61.985,0.0,62.7624
M2,CIUTAT JARDI,85,9,12,200,53,1,11.799,2.4242,0.4274,0.0161,0.0786,0.6489,0.405,33.9563,35.0889
M1,CIUTAT JARDI,85,9,12,200,45,2,7.479,1.5739,6.288,0.1972,1.157,0.0,44.5613,0.0,45.7183
M2,CIUTAT JARDI,85,9,12,200,45,2,13.362,2.7153,1.0384,0.0279,0.1911,0.7349,0.7009,38.0343,39.6612
M1,CIUTAT JARDI,85,9,12,200,53,3,11.493,2.4189,6.392,0.1989,1.1761,0.0,65.8634,0.0,67.0396
M2,CIUTAT JARDI,85,9,12,200,53,3,15.238,3.1305,0.4482,0.0185,0.0825,0.8381,0.4654,43.8509,45.2369
M1,CIUTAT JARDI,85,9,12,200,50,4,11.441,2.4303,6.087,0.2014,1.12,0.0,66.2127,0.0,67.3327
M2,CIUTAT JARDI,85,9,12,200,50,4,15.834,3.2586,0.8125,0.0216,0.1495,0.8709,0.544,45.6448,47.2092
M1,CIUTAT JARDI,85,9,12,200,46,5,8.195,1.7194,6.615,0.1958,1.2172,0.0,48.1885,0.0,49.4057
M2,CIUTAT JARDI,85,9,12,200,46,5,12.325,2.5503,0.9195,0.0346,0.1692,0.6779,0.8709,35.7233,37.4412
M1,CIUTAT JARDI,85,9,12,250,62,1,14.778,3.1103,5.556,0.2333,1.0223,0.0,84.1246,0.0,85.1469
M2,CIUTAT JARDI,85,9,12,250,62,1,15.267,3.1144,0.5049,0.0195,0.0929,0.8397,0.4917,43.6257,45.0499
M1,CIUTAT JARDI,85,9,12,250,53,2,12.211,2.5609,6.341,0.2022,1.1667,0.0,69.5188,0.0,70.6855
M2,CIUTAT JARDI,85,9,12,250,53,2,16.462,3.3794,0.6499,0.0265,0.1196,0.9054,0.6659,47.3376,49.0285
M1,CIUTAT JARDI,85,9,12,250,56,3,9.892,2.0806,6.096,0.1958,1.1217,0.0,57.2738,0.0,58.3955
M2,CIUTAT JARDI,85,9,12,250,56,3,16.657,3.4395,1.1141,0.0402,0.205,0.9161,1.0125,48.1783,50.3119
M1,CIUTAT JARDI,85,9,12,250,60,4,12.963,2.7222,6.384,0.2392,1.1747,0.0,74.508,0.0,75.6826
M2,CIUTAT JARDI,85,9,12,250,60,4,18.237,3.7428,0.3158,0.0101,0.0581,1.003,0.2554,52.427,53.7435
M1,CIUTAT JARDI,85,9,12,250,54,5,13.492,2.8403,5.684,0.2061,1.0459,0.0,76.6478,0.0,77.6937
M2,CIUTAT JARDI,85,9,12,250,54,5,15.323,3.1694,0.9005,0.0312,0.1657,0.8428,0.7849,44.3961,46.1894
M1,EL BOTANIC,196,3,240,50,18,1,8.625,1.8172,1.526,0.1167,0.2808,0.0,48.6565,0.0,48.9373
M2,EL BOTANIC,196,3,240,50,18,1,5.692,1.1992,0.752,0.0327,0.1384,0.3131,0.8226,16.7973,18.0713
M1,EL BOTANIC,196,3,240,50,16,2,6.415,1.3581,3.703,0.1983,0.6814,0.0,39.159,0.0,39.8404
M2,EL BOTANIC,196,3,240,50,16,2,7.306,1.5519,1.368,0.0444,0.2517,0.4018,1.1167,21.7387,23.509
M1,EL BOTANIC,196,3,240,50,21,3,8.719,1.8706,4.338,0.1806,0.7982,0.0,51.6057,0.0,52.4039
M2,EL BOTANIC,196,3,240,50,21,3,9.243,1.9914,1.0973,0.0458,0.2019,0.5084,1.1535,27.8945,29.7583
M1,EL BOTANIC,196,3,240,50,18,4,8.866,1.9117,4.512,0.162,0.8302,0.0,52.1726,0.0,53.0028
M2,EL BOTANIC,196,3,240,50,18,4,9.554,2.0764,0.4696,0.0242,0.0864,0.5255,0.6084,29.0849,30.3052
M1,EL BOTANIC,196,3,240,50,17,5,9.01,1.8897,5.66,0.148,1.0414,0.0,51.2706,0.0,52.3121
M2,EL BOTANIC,196,3,240,50,17,5,9.263,1.9375,0.3778,0.0205,0.0695,0.5095,0.5146,27.1395,28.2331
M1,EL BOTANIC,196,3,240,100,34,1,13.966,2.9064,5.706,0.1625,1.0499,0.0,77.2135,0.0,78.2634
M2,EL BOTANIC,196,3,240,100,34,1,11.126,2.3481,0.7079,0.0384,0.1303,0.6119,0.9663,32.8905,34.599
M1,EL BOTANIC,196,3,240,100,32,2,12.042,2.5503,5.504,0.158,1.0127,0.0,68.1412,0.0,69.154
M2,EL BOTANIC,196,3,240,100,32,2,13.948,2.9595,0.4825,0.0186,0.0888,0.7671,0.469,41.4545,42.7794
M1,EL BOTANIC,196,3,240,100,39,3,14.673,3.122,4.445,0.152,0.8179,0.0,82.3713,0.0,83.1892
M2,EL BOTANIC,196,3,240,100,39,3,12.923,2.7906,0.9197,0.0451,0.1692,0.7108,1.1341,39.0889,41.1029
M1,EL BOTANIC,196,3,240,100,32,4,15.058,3.1856,3.07,0.1314,0.5649,0.0,83.4549,0.0,84.0198
M2,EL BOTANIC,196,3,240,100,32,4,13.208,2.8386,0.9234,0.0351,0.1699,0.7264,0.8833,39.7619,41.5416
M1,EL BOTANIC,196,3,240,100,33,5,15.21,3.2264,4.265,0.1661,0.7848,0.0,85.3557,0.0,86.1405
M2,EL BOTANIC,196,3,240,100,33,5,10.405,2.2058,1.905,0.0628,0.3505,0.5723,1.5794,30.8982,33.4004
M1,EL BOTANIC,196,3,240,150,48,1,19.286,4.0211,5.776,0.1656,1.0628,0.0,105.3361,0.0,106.3989
M2,EL BOTANIC,196,3,240,150,48,1,15.823,3.3178,0.7779,0.0414,0.1431,0.8703,1.0417,46.4739,48.5289
